Primary Diagnosis Code,Primary Diagnosis Code Description,all_attendances,first_appointment,first_tele,subsequent_appointment,subsequent_tele,unknown_attendance_type,total_tele,total_in_person,tele_adoption_rate,followup_ratio,unknown_rate,priority_score
N972,Female infertility associated with male factors,9.0,3.0,2.0,4.0,0.0,0,2.0,7.0,0.2222222222222222,0.8,0.0,0.0
N974,Female infertility of other origin,80.0,12.0,5.0,58.0,5.0,0,10.0,70.0,0.125,3.7,0.0,0.0
N978,"Female infertility, unspecified",2401.0,572.0,237.0,1370.0,222.0,0,459.0,1942.0,0.19117034568929614,2.0,0.0,0.48316104461371057
N979,Infection associated with artificial insemination,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
N980,Hyperstimulation of ovaries,98.0,21.0,1.0,63.0,13.0,0,14.0,84.0,0.14285714285714285,3.5,0.0,0.0
N981,Complications of attempted introduction of embryo in embryo transfer,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
N983,"Complication associated with artificial fertilization, unspecified",8.0,1.0,0.0,7.0,0.0,0,0.0,8.0,0.0,7.0,0.0,0.0
N989,Postprocedural renal failure,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
N990,Postprocedural urethral stricture,22.0,12.0,0.0,10.0,0.0,0,0.0,22.0,0.0,0.8,0.0,0.0
N991,Postoperative adhesions of vagina,3.0,3.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0
N992,Prolapse of vaginal vault after hysterectomy,70.0,26.0,0.0,40.0,4.0,0,4.0,66.0,0.05714285714285714,1.7,0.0,0.0
N993,Postprocedural pelvic peritoneal adhesions,4.0,0.0,0.0,2.0,2.0,0,2.0,2.0,0.5,0.0,0.0,0.0
N994,Malfunction of external stoma of urinary tract,40.0,6.0,2.0,12.0,20.0,0,22.0,18.0,0.55,4.0,0.0,0.0
N995,Other postprocedural disorders of genitourinary system,11.0,2.0,1.0,5.0,3.0,0,4.0,7.0,0.36363636363636365,2.7,0.0,0.0
N998,"Postprocedural disorder of genitourinary system, unspecified",4.0,1.0,0.0,2.0,1.0,0,1.0,3.0,0.25,3.0,0.0,0.0
N999,Abdominal pregnancy,672.0,449.0,1.0,222.0,0.0,0,1.0,671.0,0.001488095238095238,0.5,0.0,0.6035092491838956
O000,Tubal pregnancy,253.0,92.0,2.0,137.0,22.0,0,24.0,229.0,0.09486166007905138,1.7,0.0,0.0
O001,Ovarian pregnancy,42.0,12.0,2.0,26.0,2.0,0,4.0,38.0,0.09523809523809523,2.0,0.0,0.0
O002,Other ectopic pregnancy,18.0,6.0,0.0,12.0,0.0,0,0.0,18.0,0.0,2.0,0.0,0.0
O008,"Ectopic pregnancy, unspecified",1942.0,384.0,40.0,1304.0,214.0,0,254.0,1688.0,0.13079299691040164,3.6,0.0,0.4014961915125136
O009,Classical hydatidiform mole,12.0,4.0,0.0,8.0,0.0,0,0.0,12.0,0.0,2.0,0.0,0.0
O010,Incomplete and partial hydatidiform mole,23.0,6.0,2.0,12.0,3.0,0,5.0,18.0,0.21739130434782608,1.9,0.0,0.0
O011,"Hydatidiform mole, unspecified",105.0,28.0,4.0,68.0,5.0,0,9.0,96.0,0.08571428571428572,2.3,0.0,0.0
O019,Blighted ovum and nonhydatidiform mole,55.0,5.0,0.0,39.0,11.0,0,11.0,44.0,0.2,10.0,0.0,0.0
O020,Missed abortion,3019.0,1429.0,20.0,1541.0,29.0,0,49.0,2970.0,0.016230539913878766,1.1,0.0,0.37587051142546246
O021,Other specified abnormal products of conception,2.0,0.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
O028,Spontaneous abortion,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O030,Spontaneous abortion,13.0,4.0,0.0,8.0,1.0,0,1.0,12.0,0.07692307692307693,2.3,0.0,0.0
O031,Spontaneous abortion,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O032,Spontaneous abortion,6.0,1.0,0.0,5.0,0.0,0,0.0,6.0,0.0,5.0,0.0,0.0
O033,Spontaneous abortion,2035.0,669.0,16.0,1258.0,92.0,0,108.0,1927.0,0.05307125307125307,2.0,0.0,0.3892546245919478
O034,Spontaneous abortion,3.0,0.0,1.0,2.0,0.0,0,1.0,2.0,0.3333333333333333,2.0,0.0,0.0
O035,Spontaneous abortion,7.0,2.0,0.0,5.0,0.0,0,0.0,7.0,0.0,2.5,0.0,0.0
O036,Spontaneous abortion,9360.0,2131.0,477.0,5302.0,1450.0,0,1927.0,7433.0,0.20587606837606837,2.6,0.0,0.36417301414581066
O039,Medical abortion,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O041 *,Medical abortion,138.0,53.0,0.0,84.0,0.0,0,0.0,137.0,0.0,0.0,0.0,0.0
O044 *,Medical abortion,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O046 *,Medical abortion,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O048 *,Medical abortion,817.0,112.0,0.0,697.0,8.0,0,8.0,809.0,0.009791921664626682,6.3,0.0,0.3645538628944505
O049 *,Other abortion,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O058 *,Unspecified abortion,81.0,27.0,0.0,41.0,13.0,0,13.0,68.0,0.16049382716049382,2.0,0.0,0.0
O064 *,Unspecified abortion,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O065 *,Unspecified abortion,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O068 *,Unspecified abortion,1928.0,201.0,680.0,867.0,180.0,0,860.0,1068.0,0.4460580912863071,1.2,0.0,0.6736942328618063
O069 *,"Failed medical abortion, complicated by delayed or excessive haemorrhage",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O071 *,"Failed medical abortion, without complication",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O074 *,"Other and unspecified failed attempted abortion, without complication",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O079 *,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O081 *,Shock following abortion and ectopic and molar pregnancy,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O083 *,Other complications following abortion and ectopic and molar pregnancy,200.0,22.0,0.0,109.0,69.0,0,69.0,131.0,0.345,8.1,0.0,0.0
O088 *,"Complication following abortion and ectopic and molar pregnancy, unspecified",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
O089 *,"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium",60.0,31.0,0.0,26.0,3.0,0,3.0,57.0,0.05,0.9,0.0,0.0
O100,"Pre-existing hypertensive renal disease complicating pregnancy, childbirth and the puerperium",3.0,0.0,1.0,2.0,0.0,0,1.0,2.0,0.3333333333333333,2.0,0.0,0.0
O102,"Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium",45.0,13.0,1.0,26.0,5.0,0,6.0,39.0,0.13333333333333333,2.2,0.0,0.0
O109,Pre-eclampsia superimposed on chronic hypertension,11.0,3.0,0.0,7.0,1.0,0,1.0,10.0,0.09090909090909091,2.7,0.0,0.0
O11X,Gestational oedema,7.0,4.0,0.0,3.0,0.0,0,0.0,7.0,0.0,0.8,0.0,0.0
O120,Gestational proteinuria,78.0,8.0,1.0,60.0,9.0,0,10.0,68.0,0.1282051282051282,7.7,0.0,0.0
O121,Gestational oedema with proteinuria,3.0,2.0,0.0,1.0,0.0,0,0.0,3.0,0.0,0.5,0.0,0.0
O122,Gestational [pregnancy-induced] hypertension,1450.0,167.0,27.0,1160.0,96.0,0,123.0,1327.0,0.08482758620689655,6.5,0.0,0.35791621327529927
O13X,Mild to moderate pre-eclampsia,24.0,7.0,0.0,17.0,0.0,0,0.0,24.0,0.0,2.4,0.0,0.0
O140,Severe pre-eclampsia,9.0,2.0,0.0,7.0,0.0,0,0.0,9.0,0.0,3.5,0.0,0.0
O141,HELLP syndrome,9.0,2.0,0.0,3.0,4.0,0,4.0,5.0,0.4444444444444444,3.5,0.0,0.0
O142,"Pre-eclampsia, unspecified",1012.0,126.0,20.0,810.0,56.0,0,76.0,936.0,0.07509881422924901,5.9,0.0,0.4062295973884657
O149,Eclampsia in pregnancy,3.0,3.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0
O150,Eclampsia in the puerperium,3.0,3.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0
O152,"Eclampsia, unspecified as to time period",14.0,2.0,3.0,2.0,7.0,0,10.0,4.0,0.7142857142857143,1.8,0.0,0.0
O159,Unspecified maternal hypertension,2602.0,504.0,34.0,1846.0,218.0,0,252.0,2350.0,0.09684857801691008,3.8,0.0,0.3378400435255713
O16X,Threatened abortion,3579.0,2474.0,80.0,922.0,103.0,0,183.0,3396.0,0.05113160100586756,0.4,0.0,0.4508705114254625
O200,Other haemorrhage in early pregnancy,7.0,7.0,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0
O208,"Haemorrhage in early pregnancy, unspecified",3736.0,942.0,323.0,1284.0,1187.0,0,1510.0,2226.0,0.40417558886509636,2.0,0.0,0.5377856365614799
O209,Mild hyperemesis gravidarum,1123.0,243.0,58.0,696.0,126.0,0,184.0,939.0,0.163846838824577,2.7,0.0,0.5310391730141459
O210,Hyperemesis gravidarum with metabolic disturbance,335.0,196.0,0.0,139.0,0.0,0,0.0,335.0,0.0,0.7,0.0,0.0
O211,Late vomiting of pregnancy,4.0,0.0,0.0,3.0,1.0,0,1.0,3.0,0.25,0.0,0.0,0.0
O212,Other vomiting complicating pregnancy,5.0,5.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0
O218,"Vomiting of pregnancy, unspecified",284.0,114.0,64.0,75.0,31.0,0,95.0,189.0,0.3345070422535211,0.6,0.0,0.0
O219,Varicose veins of lower extremity in pregnancy,118.0,14.0,5.0,98.0,1.0,0,6.0,112.0,0.05084745762711865,5.2,0.0,0.0
O220,Genital varices in pregnancy,25.0,7.0,1.0,16.0,1.0,0,2.0,23.0,0.08,2.1,0.0,0.0
O221,Superficial thrombophlebitis in pregnancy,30.0,8.0,0.0,21.0,1.0,0,1.0,29.0,0.03333333333333333,2.8,0.0,0.0
O222,Deep phlebothrombosis in pregnancy,47.0,16.0,8.0,14.0,9.0,0,17.0,30.0,0.3617021276595745,1.0,0.0,0.0
O223,Haemorrhoids in pregnancy,19.0,6.0,0.0,12.0,1.0,0,1.0,18.0,0.05263157894736842,2.2,0.0,0.0
O224,Cerebral venous thrombosis in pregnancy,3.0,0.0,0.0,3.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0
O225,"Venous complication in pregnancy, unspecified",6.0,1.0,0.0,3.0,2.0,0,2.0,4.0,0.3333333333333333,5.0,0.0,0.0
O229,Infections of kidney in pregnancy,8.0,3.0,1.0,4.0,0.0,0,1.0,7.0,0.125,1.0,0.0,0.0
O230,Unspecified infection of urinary tract in pregnancy,179.0,49.0,6.0,118.0,6.0,0,12.0,167.0,0.0670391061452514,2.3,0.0,0.0
O234,Infections of the genital tract in pregnancy,29.0,2.0,2.0,22.0,3.0,0,5.0,24.0,0.1724137931034483,6.3,0.0,0.0
O235,Other and unspecified genitourinary tract infection in pregnancy,2.0,0.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
O239,Diabetes mellitus in pregnancy: Pre-existing type 1 diabetes mellitus,1030.0,57.0,2.0,652.0,319.0,0,321.0,709.0,0.3116504854368932,16.5,0.0,0.5044885745375408
O240,Diabetes mellitus in pregnancy: Pre-existing type 2 diabetes mellitus,664.0,57.0,4.0,388.0,215.0,0,219.0,445.0,0.32981927710843373,9.9,0.0,0.6029923830250272
O241,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified",18.0,0.0,0.0,15.0,3.0,0,3.0,15.0,0.16666666666666666,0.0,0.0,0.0
O243,Diabetes mellitus arising in pregnancy,41222.0,3807.0,2223.0,20320.0,14872.0,0,17095.0,24127.0,0.41470573965358304,5.8,0.0,0.3469804134929271
O244,"Diabetes mellitus in pregnancy, unspecified",56.0,4.0,0.0,5.0,47.0,0,47.0,9.0,0.8392857142857143,13.0,0.0,0.0
O249,Malnutrition in pregnancy,2.0,0.0,2.0,0.0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0
O25X,Excessive weight gain in pregnancy,18.0,3.0,0.0,15.0,0.0,0,0.0,18.0,0.0,5.0,0.0,0.0
O260,Low weight gain in pregnancy,5.0,0.0,1.0,3.0,1.0,0,2.0,3.0,0.4,4.0,0.0,0.0
O261,Pregnancy care of habitual aborter,591.0,45.0,20.0,362.0,164.0,0,184.0,407.0,0.311336717428088,8.1,0.0,0.6282372143634385
O262,Retained intrauterine contraceptive device in pregnancy,6.0,5.0,0.0,1.0,0.0,0,0.0,6.0,0.0,0.2,0.0,0.0
O263,Herpes gestationis,35.0,3.0,0.0,31.0,1.0,0,1.0,34.0,0.02857142857142857,10.7,0.0,0.0
O264,Maternal hypotension syndrome,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O265,"Liver disorders in pregnancy, childbirth and the puerperium",493.0,61.0,10.0,325.0,97.0,0,107.0,386.0,0.21703853955375255,5.9,0.0,0.6252720348204571
O266,"Subluxation of symphysis (pubis) in pregnancy, childbirth and the puerperium",19.0,0.0,0.0,17.0,2.0,0,2.0,17.0,0.10526315789473684,0.0,0.0,0.0
O267,Other specified pregnancy-related conditions,4337.0,1541.0,333.0,1997.0,466.0,0,799.0,3538.0,0.184228729536546,1.3,0.0,0.48147442872687707
O268,"Pregnancy-related condition, unspecified",497.0,97.0,4.0,393.0,3.0,0,7.0,490.0,0.014084507042253521,3.9,0.0,0.48365070729053317
O269,Abnormal haematological finding on antenatal screening of mother,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O280,Abnormal biochemical finding on antenatal screening of mother,3076.0,1300.0,51.0,1669.0,56.0,0,107.0,2969.0,0.034785435630689206,1.3,0.0,0.3823449401523395
O281,Abnormal ultrasonic finding on antenatal screening of mother,1173.0,930.0,14.0,224.0,5.0,0,19.0,1154.0,0.01619778346121057,0.2,0.0,0.5452393906420021
O283,Abnormal radiological finding on antenatal screening of mother,10.0,3.0,7.0,0.0,0.0,0,7.0,3.0,0.7,0.0,0.0,0.0
O284,Abnormal chromosomal and genetic finding on antenatal screening of mother,63.0,50.0,2.0,11.0,0.0,0,2.0,61.0,0.031746031746031744,0.2,0.0,0.0
O285,Other abnormal findings on antenatal screening of mother,21.0,9.0,1.0,11.0,0.0,0,1.0,20.0,0.047619047619047616,1.1,0.0,0.0
O288,"Abnormal finding on antenatal screening of mother, unspecified",212.0,81.0,4.0,123.0,4.0,0,8.0,204.0,0.03773584905660377,1.5,0.0,0.0
O289,"Complication of anaesthesia during pregnancy, unspecified",5.0,0.0,0.0,4.0,1.0,0,1.0,4.0,0.2,0.0,0.0,0.0
O299,Twin pregnancy,5566.0,865.0,91.0,4477.0,133.0,0,224.0,5342.0,0.04024434063959756,4.8,0.0,0.20277475516866159
O300,Triplet pregnancy,269.0,55.0,3.0,207.0,4.0,0,7.0,262.0,0.026022304832713755,3.6,0.0,0.0
O301,Quadruplet pregnancy,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
O302,Other multiple gestation,8.0,4.0,0.0,4.0,0.0,0,0.0,8.0,0.0,1.0,0.0,0.0
O308,"Multiple gestation, unspecified",1234.0,224.0,4.0,967.0,39.0,0,43.0,1191.0,0.03484602917341977,4.4,0.0,0.35535908596300325
O309,Continuing pregnancy after abortion of one fetus or more,6.0,4.0,0.0,2.0,0.0,0,0.0,6.0,0.0,0.5,0.0,0.0
O311,Continuing pregnancy after intrauterine death of one fetus or more,27.0,1.0,0.0,24.0,2.0,0,2.0,25.0,0.07407407407407407,26.0,0.0,0.0
O312,Maternal care for unstable lie,38.0,9.0,0.0,27.0,2.0,0,2.0,36.0,0.05263157894736842,3.2,0.0,0.0
O320,Maternal care for breech presentation,965.0,262.0,11.0,639.0,53.0,0,64.0,901.0,0.06632124352331606,2.5,0.0,0.48337867247007615
O321,Maternal care for transverse and oblique lie,89.0,18.0,0.0,68.0,3.0,0,3.0,86.0,0.033707865168539325,3.9,0.0,0.0
O322,"Maternal care for face, brow and chin presentation",2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
O323,Maternal care for high head at term,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O324,Maternal care for multiple gestation with malpresentation of one fetus or more,3.0,2.0,0.0,1.0,0.0,0,0.0,3.0,0.0,0.5,0.0,0.0
O325,"Maternal care for malpresentation of fetus, unspecified",27.0,1.0,0.0,26.0,0.0,0,0.0,27.0,0.0,26.0,0.0,0.0
O329,Maternal care for disproportion due to other fetal deformities,4.0,1.0,0.0,3.0,0.0,0,0.0,4.0,0.0,3.0,0.0,0.0
O337,"Maternal care for disproportion, unspecified",3.0,0.0,0.0,3.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0
O339,Maternal care for congenital malformation of uterus,18.0,5.0,1.0,12.0,0.0,0,1.0,17.0,0.05555555555555555,2.0,0.0,0.0
O340,Maternal care for tumour of corpus uteri,1624.0,286.0,29.0,1250.0,59.0,0,88.0,1536.0,0.054187192118226604,4.2,0.0,0.3456474428726877
O341,Maternal care due to uterine scar from previous surgery,1026.0,151.0,42.0,790.0,43.0,0,85.0,941.0,0.08284600389863547,4.3,0.0,0.4353645266594124
O342,Maternal care for cervical incompetence,246.0,65.0,2.0,177.0,2.0,0,4.0,242.0,0.016260162601626018,2.7,0.0,0.0
O343,Maternal care for other abnormalities of cervix,71.0,21.0,1.0,44.0,5.0,0,6.0,65.0,0.08450704225352113,2.2,0.0,0.0
O344,Maternal care for other abnormalities of gravid uterus,6.0,3.0,1.0,2.0,0.0,0,1.0,5.0,0.16666666666666666,0.5,0.0,0.0
O345,Maternal care for abnormality of vagina,12.0,3.0,0.0,9.0,0.0,0,0.0,12.0,0.0,3.0,0.0,0.0
O346,Maternal care for abnormality of vulva and perineum,7.0,3.0,0.0,4.0,0.0,0,0.0,7.0,0.0,1.3,0.0,0.0
O347,Maternal care for other abnormalities of pelvic organs,203.0,85.0,14.0,102.0,2.0,0,16.0,187.0,0.07881773399014778,1.1,0.0,0.0
O348,"Maternal care for abnormality of pelvic organ, unspecified",2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
O349,Maternal care for (suspected) central nervous system malformation in fetus,175.0,93.0,1.0,77.0,4.0,0,5.0,170.0,0.02857142857142857,0.9,0.0,0.0
O350,Maternal care for (suspected) chromosomal abnormality in fetus,363.0,155.0,9.0,196.0,3.0,0,12.0,351.0,0.03305785123966942,1.2,0.0,0.0
O351,Maternal care for (suspected) hereditary disease in fetus,136.0,90.0,0.0,46.0,0.0,0,0.0,136.0,0.0,0.5,0.0,0.0
O352,Maternal care for (suspected) damage to fetus from viral disease in mother,81.0,24.0,0.0,57.0,0.0,0,0.0,81.0,0.0,2.4,0.0,0.0
O353,Maternal care for (suspected) damage to fetus from alcohol,3.0,2.0,0.0,1.0,0.0,0,0.0,3.0,0.0,0.5,0.0,0.0
O354,Maternal care for (suspected) damage to fetus by drugs,8.0,2.0,0.0,6.0,0.0,0,0.0,8.0,0.0,3.0,0.0,0.0
O355,Maternal care for (suspected) damage to fetus by radiation,5.0,2.0,0.0,3.0,0.0,0,0.0,5.0,0.0,1.5,0.0,0.0
O356,Maternal care for other (suspected) fetal abnormality and damage,2377.0,1035.0,44.0,1257.0,41.0,0,85.0,2292.0,0.0357593605384939,1.2,0.0,0.4160228509249184
O358,"Maternal care for (suspected) fetal abnormality and damage, unspecified",93.0,34.0,19.0,33.0,7.0,0,26.0,67.0,0.27956989247311825,0.8,0.0,0.0
O359,Maternal care for rhesus isoimmunization,85.0,17.0,2.0,58.0,8.0,0,10.0,75.0,0.11764705882352941,3.5,0.0,0.0
O360,Maternal care for other isoimmunization,113.0,28.0,0.0,81.0,4.0,0,4.0,109.0,0.035398230088495575,3.0,0.0,0.0
O361,Maternal care for hydrops fetalis,32.0,12.0,2.0,17.0,1.0,0,3.0,29.0,0.09375,1.3,0.0,0.0
O362,Maternal care for signs of fetal hypoxia,46.0,9.0,0.0,35.0,2.0,0,2.0,44.0,0.043478260869565216,4.1,0.0,0.0
O363,Maternal care for intrauterine death,73.0,26.0,2.0,39.0,6.0,0,8.0,65.0,0.1095890410958904,1.6,0.0,0.0
O364,Maternal care for poor fetal growth,883.0,236.0,8.0,622.0,17.0,0,25.0,858.0,0.028312570781426953,2.6,0.0,0.451278563656148
O365,Maternal care for excessive fetal growth,431.0,32.0,8.0,336.0,55.0,0,63.0,368.0,0.14617169373549885,9.8,0.0,0.5747007616974973
O366,Maternal care for viable fetus in abdominal pregnancy,5.0,2.0,0.0,3.0,0.0,0,0.0,5.0,0.0,1.5,0.0,0.0
O367,Maternal care for other specified fetal problems,5354.0,1838.0,6.0,3468.0,42.0,0,48.0,5306.0,0.008965259618976467,1.9,0.0,0.2615342763873776
O368,"Maternal care for fetal problem, unspecified",19.0,12.0,1.0,6.0,0.0,0,1.0,18.0,0.05263157894736842,0.5,0.0,0.0
O369,Polyhydramnios,1052.0,135.0,9.0,851.0,57.0,0,66.0,986.0,0.06273764258555133,6.3,0.0,0.3844124047878128
O40X,Oligohydramnios,119.0,19.0,0.0,98.0,2.0,0,2.0,117.0,0.01680672268907563,5.3,0.0,0.0
O410,Infection of amniotic sac and membranes,4.0,0.0,0.0,3.0,1.0,0,1.0,3.0,0.25,0.0,0.0,0.0
O411,Other specified disorders of amniotic fluid and membranes,14.0,3.0,1.0,8.0,2.0,0,3.0,11.0,0.21428571428571427,2.5,0.0,0.0
O418,"Disorder of amniotic fluid and membranes, unspecified",2.0,0.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
O419,"Premature rupture of membranes, onset of labour within 24 hours",7.0,1.0,1.0,5.0,0.0,0,1.0,6.0,0.14285714285714285,2.5,0.0,0.0
O420,"Premature rupture of membranes, onset of labour after 24 hours",43.0,16.0,0.0,25.0,2.0,0,2.0,41.0,0.046511627906976744,1.7,0.0,0.0
O421,"Premature rupture of membranes, labour delayed by therapy",4.0,1.0,0.0,3.0,0.0,0,0.0,4.0,0.0,3.0,0.0,0.0
O422,"Premature rupture of membranes, unspecified",1201.0,528.0,1.0,657.0,15.0,0,16.0,1185.0,0.013322231473771857,1.3,0.0,0.468525571273123
O429,Placental transfusion syndromes,52.0,21.0,1.0,30.0,0.0,0,1.0,51.0,0.019230769230769232,1.4,0.0,0.0
O430,Malformation of placenta,92.0,21.0,0.0,69.0,2.0,0,2.0,90.0,0.021739130434782608,3.4,0.0,0.0
O431,Morbidly adherent placenta,186.0,91.0,5.0,87.0,3.0,0,8.0,178.0,0.043010752688172046,0.9,0.0,0.0
O432,Other placental disorders,322.0,67.0,1.0,246.0,8.0,0,9.0,313.0,0.027950310559006212,3.7,0.0,0.0
O438,"Placental disorder, unspecified",10.0,4.0,0.0,6.0,0.0,0,0.0,10.0,0.0,1.5,0.0,0.0
O439,Placenta praevia specified as without haemorrhage,69.0,37.0,0.0,31.0,1.0,0,1.0,68.0,0.014492753623188406,0.9,0.0,0.0
O440,Placenta praevia with haemorrhage,774.0,144.0,19.0,578.0,33.0,0,52.0,722.0,0.06718346253229975,3.7,0.0,0.47976060935799786
O441,Other premature separation of placenta,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O458,"Premature separation of placenta, unspecified",13.0,2.0,0.0,10.0,1.0,0,1.0,12.0,0.07692307692307693,5.5,0.0,0.0
O459,Other antepartum haemorrhage,21.0,12.0,1.0,8.0,0.0,0,1.0,20.0,0.047619047619047616,0.6,0.0,0.0
O468,"Antepartum haemorrhage, unspecified",1448.0,424.0,253.0,566.0,205.0,0,458.0,990.0,0.31629834254143646,1.1,0.0,0.6811479869423286
O469,False labour before 37 completed weeks of gestation,67.0,3.0,0.0,64.0,0.0,0,0.0,67.0,0.0,21.3,0.0,0.0
O470,False labour at or after 37 completed weeks of gestation,153.0,4.0,0.0,149.0,0.0,0,0.0,153.0,0.0,37.3,0.0,0.0
O471,"False labour, unspecified",25.0,24.0,0.0,1.0,0.0,0,0.0,25.0,0.0,0.0,0.0,0.0
O479,Prolonged pregnancy,161.0,13.0,0.0,139.0,9.0,0,9.0,152.0,0.055900621118012424,11.4,0.0,0.0
O48X,Preterm labour without delivery,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
O600,Preterm spontaneous labour with preterm delivery,180.0,55.0,5.0,112.0,8.0,0,13.0,167.0,0.07222222222222222,2.0,0.0,0.0
O601,Preterm delivery without spontaneous labour,45.0,13.0,1.0,27.0,4.0,0,5.0,40.0,0.1111111111111111,2.2,0.0,0.0
O603,Failed medical induction of labour,7.0,0.0,0.0,7.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0
O610,"Failed induction of labour, unspecified",2.0,0.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
O619,Primary inadequate contractions,14.0,1.0,0.0,13.0,0.0,0,0.0,14.0,0.0,13.0,0.0,0.0
O620,Precipitate labour,38.0,6.0,0.0,31.0,1.0,0,1.0,37.0,0.02631578947368421,5.3,0.0,0.0
O623,"Hypertonic, incoordinate, and prolonged uterine contractions",3.0,1.0,0.0,1.0,1.0,0,1.0,2.0,0.3333333333333333,2.0,0.0,0.0
O624,Other abnormalities of forces of labour,7.0,0.0,0.0,7.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0
O628,"Abnormality of forces of labour, unspecified",1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O629,Prolonged first stage (of labour),4.0,0.0,0.0,4.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0
O630,Prolonged second stage (of labour),7.0,1.0,0.0,6.0,0.0,0,0.0,7.0,0.0,6.0,0.0,0.0
O631,Obstructed labour due to breech presentation,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O641,Obstructed labour due to abnormality of maternal pelvic organs,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
O655,Obstructed labour due to shoulder dystocia,33.0,12.0,3.0,16.0,2.0,0,5.0,28.0,0.15151515151515152,1.2,0.0,0.0
O660,Obstructed labour due to other abnormalities of fetus,4.0,3.0,0.0,1.0,0.0,0,0.0,4.0,0.0,0.3,0.0,0.0
O663,"Failed trial of labour, unspecified",1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
O664,"Failed application of vacuum extractor and forceps, unspecified",1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0
O665,"Obstructed labour, unspecified",2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
O669,"Intrapartum haemorrhage, unspecified",5.0,2.0,0.0,3.0,0.0,0,0.0,5.0,0.0,1.5,0.0,0.0
